sample_id,row,recall,X,X_pred,rul
3,36,0.791517781452255,0.2084822185477449,0.1884423372663832,2.216375
3,37,0.7895761741078925,0.2104238258921075,0.1909819390819537,2.03185
3,38,0.7895761741078925,0.2104238258921075,0.1932526564386401,2.086375
3,39,0.7895761741078925,0.2104238258921075,0.1949101074713742,2.09315
3,40,0.7895761741078925,0.2104238258921075,0.1961964062062677,2.102425
3,41,0.7895761741078925,0.2104238258921075,0.1972519056767082,2.178375
3,42,0.7806585589211116,0.2193414410788884,0.1981586902843347,1.30105
3,43,0.7790117852740024,0.2209882147259976,0.2010813688016164,0.0
3,44,0.7764109608243385,0.2235890391756615,0.2034854012296434,0.0
3,45,0.7764109608243385,0.2235890391756615,0.2058040386948454,0.0
3,46,0.7764109608243385,0.2235890391756615,0.2074424832317852,0.0
3,47,0.7750570742792289,0.2249429257207711,0.2086617675848424,0.0
3,48,0.7717343461357964,0.2282656538642036,0.2099484825700612,0.0
3,49,0.7717343461357964,0.2282656538642036,0.2117541953547634,0.0
3,50,0.7717343461357964,0.2282656538642036,0.2130589805326657,0.0
3,51,0.7706051642977694,0.2293948357022306,0.2140492030269565,0.0
3,52,0.7706051642977694,0.2293948357022306,0.2151196613475222,0.0
3,53,0.7706051642977694,0.2293948357022306,0.2159527613721038,0.0
3,54,0.7686700328040398,0.2313299671959602,0.2166318578934696,0.0
3,55,0.7686700328040398,0.2313299671959602,0.2176977943098499,0.0
3,56,0.7686700328040398,0.2313299671959602,0.2185119094998245,0.0
3,57,0.7652727727860383,0.2347272272139616,0.2191624062596047,0.0
3,58,0.7573756885487639,0.242624311451236,0.220576082135843,0.0
3,59,0.7573756885487639,0.242624311451236,0.2236337078757328,0.0
3,60,0.7573756885487639,0.242624311451236,0.2256987570098131,0.0
3,61,0.7573756885487639,0.242624311451236,0.2271308278107978,0.0
3,62,0.7573756885487639,0.242624311451236,0.2281562741048364,0.0
3,63,0.7541219643484931,0.2458780356515069,0.22891807400487,0.0
3,64,0.751604327062832,0.248395672937168,0.2303657526491416,0.0
3,65,0.751604327062832,0.248395672937168,0.2320610257595853,0.0
3,66,0.7505306727362587,0.2494693272637412,0.2332466717791011,0.0
3,67,0.7505306727362587,0.2494693272637412,0.2343876209940661,0.0
3,68,0.7460333247790186,0.2539666752209814,0.2352098053335678,0.0
3,69,0.7449958622342044,0.2550041377657955,0.2370361255359581,0.0
3,70,0.7449958622342044,0.2550041377657955,0.2385823986742928,0.0
3,71,0.7449958622342044,0.2550041377657955,0.2396631436560075,0.0
3,72,0.7449958622342044,0.2550041377657955,0.2404372203908663,0.0
3,73,0.7449958622342044,0.2550041377657955,0.2410076804795704,0.0
